,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,18:00:44.782,  251.80,  208.11,    0.00,    0.00,,,,,  234.67,  192.08,    0.00,    0.00,,,,,  223.85,  182.49,    0.00,    0.00,,,,,  249.56,  206.10,    0.00,    0.00,,,,,  959.89,  788.77,    0.00,    0.00, 1748.66,  272.31,  118.98,    0.00,    0.00,,,,,  276.56,  122.89,    0.00,    0.00,,,,,  278.77,  126.20,    0.00,    0.00,,,,,  266.03,  111.06,    0.00,    0.00,,,,, 1093.67,  479.12,    0.00,    0.00, 1572.79, 5414.31,    0.00,   2053.56,   1267.90,      0.00,      0.00,  11310.63,   2053.56,   1267.90,   3321.45
2026-01-14,18:00:45.781,  256.33,  213.96,    0.00,    0.00,,,,,  237.41,  196.75,    0.00,    0.00,,,,,  225.59,  185.26,    0.00,    0.00,,,,,  255.94,  213.12,    0.00,    0.00,,,,,  975.26,  809.08,    0.00,    0.00, 1784.35,  211.43,  109.89,    0.00,    0.00,,,,,  225.57,  122.20,    0.00,    0.00,,,,,  225.39,  122.73,    0.00,    0.00,,,,,  207.44,  104.45,    0.00,    0.00,,,,,  869.83,  459.27,    0.00,    0.00, 1329.10, 3983.72,    0.00,   1845.10,   1268.35,      0.00,      0.00,   6686.33,   1845.10,   1268.35,   3113.45
2026-01-14,18:00:46.781,  245.73,  210.79,    0.00,    0.00,,,,,  227.18,  194.73,    0.00,    0.00,,,,,  214.92,  181.31,    0.00,    0.00,,,,,  246.40,  211.28,    0.00,    0.00,,,,,  934.23,  798.12,    0.00,    0.00, 1732.35,  225.07,  105.48,    0.00,    0.00,,,,,  240.46,  118.62,    0.00,    0.00,,,,,  240.72,  119.84,    0.00,    0.00,,,,,  221.74,  100.22,    0.00,    0.00,,,,,  927.99,  444.15,    0.00,    0.00, 1372.14, 2681.48,    0.00,   1862.21,   1242.27,      0.00,      0.00,   5837.62,   1862.21,   1242.27,   3104.49
2026-01-14,18:00:47.781,   68.48,   36.49,    0.00,    0.00,,,,,   67.63,   35.75,    0.00,    0.00,,,,,   67.47,   35.58,    0.00,    0.00,,,,,   68.18,   36.24,    0.00,    0.00,,,,,  271.76,  144.07,    0.00,    0.00,  415.83,   59.11,   20.08,    0.00,    0.00,,,,,   59.14,   20.68,    0.00,    0.00,,,,,   58.74,   20.19,    0.00,    0.00,,,,,   59.11,   20.01,    0.00,    0.00,,,,,  236.09,   80.96,    0.00,    0.00,  317.05, 5433.26,    0.00,    507.85,    225.03,      0.00,      0.00,   9136.60,    507.85,    225.03,    732.88
2026-01-14,18:00:48.781,   40.18,   21.38,    0.00,    0.00,,,,,   39.65,   20.85,    0.00,    0.00,,,,,   39.61,   20.72,    0.00,    0.00,,,,,   39.88,   21.16,    0.00,    0.00,,,,,  159.32,   84.11,    0.00,    0.00,  243.44,   72.57,   20.96,    0.00,    0.00,,,,,   72.45,   21.41,    0.00,    0.00,,,,,   72.33,   21.04,    0.00,    0.00,,,,,   72.79,   20.94,    0.00,    0.00,,,,,  290.15,   84.35,    0.00,    0.00,  374.50, 7129.87,    0.00,    449.47,    168.47,      0.00,      0.00,  12039.85,    449.47,    168.47,    617.94
2026-01-14,18:00:49.782,   66.85,   26.80,    0.00,    0.00,,,,,   66.04,   26.08,    0.00,    0.00,,,,,   65.98,   25.97,    0.00,    0.00,,,,,   66.50,   26.54,    0.00,    0.00,,,,,  265.38,  105.40,    0.00,    0.00,  370.78,   79.51,   19.82,    0.00,    0.00,,,,,   79.35,   20.28,    0.00,    0.00,,,,,   78.90,   19.74,    0.00,    0.00,,,,,   79.89,   19.85,    0.00,    0.00,,,,,  317.66,   79.69,    0.00,    0.00,  397.35, 7519.23,    0.00,    583.04,    185.09,      0.00,      0.00,  14873.22,    583.04,    185.09,    768.13
2026-01-14,18:00:50.782,   29.46,   16.30,    0.00,    0.00,,,,,   28.47,   15.43,    0.00,    0.00,,,,,   28.36,   15.24,    0.00,    0.00,,,,,   29.14,   16.04,    0.00,    0.00,,,,,  115.43,   63.01,    0.00,    0.00,  178.44,   84.65,   18.69,    0.00,    0.00,,,,,   85.02,   19.15,    0.00,    0.00,,,,,   84.86,   18.77,    0.00,    0.00,,,,,   84.98,   18.91,    0.00,    0.00,,,,,  339.51,   75.51,    0.00,    0.00,  415.02,10006.17,    0.00,    454.94,    138.52,      0.00,      0.00,  11848.60,    454.94,    138.52,    593.46
2026-01-14,18:00:51.782,   43.43,   20.18,    0.00,    0.00,,,,,   42.27,   19.34,    0.00,    0.00,,,,,   42.11,   19.14,    0.00,    0.00,,,,,   42.94,   19.79,    0.00,    0.00,,,,,  170.75,   78.45,    0.00,    0.00,  249.20,   97.17,   22.55,    0.00,    0.00,,,,,   96.84,   22.66,    0.00,    0.00,,,,,   96.53,   22.27,    0.00,    0.00,,,,,   97.41,   22.54,    0.00,    0.00,,,,,  387.94,   90.02,    0.00,    0.00,  477.96,10355.09,    0.00,    558.70,    168.46,      0.00,      0.00,  12375.45,    558.70,    168.46,    727.16
2026-01-14,18:00:52.783,  308.14,  199.98,    0.00,    0.00,,,,,  299.97,  191.70,    0.00,    0.00,,,,,  294.15,  187.20,    0.00,    0.00,,,,,  308.34,  199.64,    0.00,    0.00,,,,, 1210.59,  778.52,    0.00,    0.00, 1989.11,  180.17,   69.23,    0.00,    0.00,,,,,  187.04,   74.73,    0.00,    0.00,,,,,  188.42,   76.61,    0.00,    0.00,,,,,  178.05,   65.97,    0.00,    0.00,,,,,  733.68,  286.54,    0.00,    0.00, 1020.22,10612.56,    0.00,   1944.27,   1065.05,      0.00,      0.00,  12986.38,   1944.27,   1065.05,   3009.32
2026-01-14,18:00:53.783,  211.02,  170.80,    0.00,    0.00,,,,,  197.12,  156.91,    0.00,    0.00,,,,,  190.67,  152.14,    0.00,    0.00,,,,,  210.87,  169.95,    0.00,    0.00,,,,,  809.69,  649.81,    0.00,    0.00, 1459.49,  222.58,  100.02,    0.00,    0.00,,,,,  229.70,  105.16,    0.00,    0.00,,,,,  234.82,  111.08,    0.00,    0.00,,,,,  217.64,   93.10,    0.00,    0.00,,,,,  904.73,  409.36,    0.00,    0.00, 1314.09, 9409.08,    0.00,   1714.42,   1059.16,      0.00,      0.00,  12993.99,   1714.42,   1059.16,   2773.58
2026-01-14,18:00:54.798,  232.66,  186.56,    0.00,    0.00,,,,,  221.40,  174.79,    0.00,    0.00,,,,,  212.89,  168.56,    0.00,    0.00,,,,,  232.89,  186.31,    0.00,    0.00,,,,,  899.85,  716.23,    0.00,    0.00, 1616.08,  219.45,  103.62,    0.00,    0.00,,,,,  227.07,  109.50,    0.00,    0.00,,,,,  231.67,  114.76,    0.00,    0.00,,,,,  214.27,   96.35,    0.00,    0.00,,,,,  892.47,  424.24,    0.00,    0.00, 1316.70, 9602.36,    0.00,   1792.32,   1140.46,      0.00,      0.00,  13327.55,   1792.32,   1140.46,   2932.78
2026-01-14,18:00:55.782,  193.79,  160.36,    0.00,    0.00,,,,,  178.95,  144.55,    0.00,    0.00,,,,,  171.88,  139.29,    0.00,    0.00,,,,,  194.09,  159.87,    0.00,    0.00,,,,,  738.71,  604.07,    0.00,    0.00, 1342.77,  205.17,   97.44,    0.00,    0.00,,,,,  205.97,   97.81,    0.00,    0.00,,,,,  211.78,  104.38,    0.00,    0.00,,,,,  197.67,   88.49,    0.00,    0.00,,,,,  820.58,  388.12,    0.00,    0.00, 1208.70, 7600.73,    0.00,   1559.29,    992.18,      0.00,      0.00,  12195.20,   1559.29,    992.18,   2551.47
2026-01-14,18:00:56.783,  194.15,  164.52,    0.00,    0.00,,,,,  179.74,  149.31,    0.00,    0.00,,,,,  171.61,  143.35,    0.00,    0.00,,,,,  192.18,  161.74,    0.00,    0.00,,,,,  737.68,  618.93,    0.00,    0.00, 1356.60,  252.07,  124.33,    0.00,    0.00,,,,,  257.85,  129.92,    0.00,    0.00,,,,,  260.22,  132.93,    0.00,    0.00,,,,,  246.52,  117.26,    0.00,    0.00,,,,, 1016.65,  504.44,    0.00,    0.00, 1521.10, 6635.44,    0.00,   1754.33,   1123.37,      0.00,      0.00,  12670.81,   1754.33,   1123.37,   2877.70
2026-01-14,18:00:57.784,  201.97,  169.80,    0.00,    0.00,,,,,  187.07,  154.01,    0.00,    0.00,,,,,  179.15,  148.04,    0.00,    0.00,,,,,  200.15,  167.36,    0.00,    0.00,,,,,  768.34,  639.20,    0.00,    0.00, 1407.53,  211.14,  101.53,    0.00,    0.00,,,,,  216.17,  106.48,    0.00,    0.00,,,,,  219.02,  110.19,    0.00,    0.00,,,,,  204.44,   93.19,    0.00,    0.00,,,,,  850.76,  411.39,    0.00,    0.00, 1262.16, 5649.31,    0.00,   1619.10,   1050.59,      0.00,      0.00,  12733.56,   1619.10,   1050.59,   2669.69
2026-01-14,18:00:58.783,  221.42,  177.73,    0.00,    0.00,,,,,  208.57,  164.25,    0.00,    0.00,,,,,  199.39,  157.15,    0.00,    0.00,,,,,  222.81,  178.31,    0.00,    0.00,,,,,  852.18,  677.43,    0.00,    0.00, 1529.62,  208.72,  104.67,    0.00,    0.00,,,,,  214.59,  109.02,    0.00,    0.00,,,,,  218.96,  114.43,    0.00,    0.00,,,,,  202.08,   96.22,    0.00,    0.00,,,,,  844.34,  424.33,    0.00,    0.00, 1268.68, 4929.23,    0.00,   1696.53,   1101.77,      0.00,      0.00,  13704.72,   1696.53,   1101.77,   2798.29
2026-01-14,18:00:59.783,  199.80,  163.92,    0.00,    0.00,,,,,  190.58,  153.56,    0.00,    0.00,,,,,  181.01,  146.35,    0.00,    0.00,,,,,  203.82,  167.16,    0.00,    0.00,,,,,  775.22,  630.99,    0.00,    0.00, 1406.20,  188.64,   93.71,    0.00,    0.00,,,,,  198.07,  101.47,    0.00,    0.00,,,,,  202.66,  106.98,    0.00,    0.00,,,,,  182.61,   85.43,    0.00,    0.00,,,,,  771.98,  387.59,    0.00,    0.00, 1159.57, 4710.50,    0.00,   1547.19,   1018.58,      0.00,      0.00,   7780.73,   1547.19,   1018.58,   2565.77
2026-01-14,18:01:00.783,  209.05,  173.61,    0.00,    0.00,,,,,  191.84,  155.96,    0.00,    0.00,,,,,  183.35,  149.50,    0.00,    0.00,,,,,  207.98,  171.88,    0.00,    0.00,,,,,  792.21,  650.95,    0.00,    0.00, 1443.16,  223.85,  100.35,    0.00,    0.00,,,,,  235.22,  110.37,    0.00,    0.00,,,,,  237.28,  112.65,    0.00,    0.00,,,,,  219.07,   93.20,    0.00,    0.00,,,,,  915.43,  416.58,    0.00,    0.00, 1332.01, 5565.05,    0.00,   1707.64,   1067.53,      0.00,      0.00,  11106.81,   1707.64,   1067.53,   2775.17
2026-01-14,18:01:01.786,  211.13,  172.32,    0.00,    0.00,,,,,  192.93,  153.67,    0.00,    0.00,,,,,  186.25,  148.81,    0.00,    0.00,,,,,  209.94,  170.46,    0.00,    0.00,,,,,  800.25,  645.25,    0.00,    0.00, 1445.49,  225.28,  117.43,    0.00,    0.00,,,,,  229.40,  120.48,    0.00,    0.00,,,,,  234.01,  125.92,    0.00,    0.00,,,,,  218.12,  107.95,    0.00,    0.00,,,,,  906.81,  471.78,    0.00,    0.00, 1378.59, 5192.55,    0.00,   1707.06,   1117.03,      0.00,      0.00,  10252.47,   1707.06,   1117.03,   2824.08
2026-01-14,18:01:02.785,  161.19,   82.22,    0.00,    0.00,,,,,  156.33,   77.17,    0.00,    0.00,,,,,  153.79,   75.25,    0.00,    0.00,,,,,  161.22,   81.85,    0.00,    0.00,,,,,  632.54,  316.49,    0.00,    0.00,  949.03,  101.70,   44.40,    0.00,    0.00,,,,,  101.14,   43.31,    0.00,    0.00,,,,,  101.87,   44.85,    0.00,    0.00,,,,,   99.24,   41.17,    0.00,    0.00,,,,,  403.95,  173.73,    0.00,    0.00,  577.68, 4685.08,    0.00,   1036.49,    490.22,      0.00,      0.00,  12132.77,   1036.49,    490.22,   1526.71
2026-01-14,18:01:03.795,   53.62,   26.59,    0.00,    0.00,,,,,   52.82,   25.96,    0.00,    0.00,,,,,   52.68,   25.78,    0.00,    0.00,,,,,   53.27,   26.35,    0.00,    0.00,,,,,  212.39,  104.67,    0.00,    0.00,  317.07,   55.44,   18.98,    0.00,    0.00,,,,,   55.00,   19.09,    0.00,    0.00,,,,,   54.42,   18.43,    0.00,    0.00,,,,,   55.44,   18.82,    0.00,    0.00,,,,,  220.30,   75.32,    0.00,    0.00,  295.62, 4881.90,    0.00,    432.69,    180.00,      0.00,      0.00,   9614.29,    432.69,    180.00,    612.69
2026-01-14,18:01:04.786,   49.27,   22.94,    0.00,    0.00,,,,,   48.76,   22.35,    0.00,    0.00,,,,,   48.58,   22.18,    0.00,    0.00,,,,,   48.92,   22.68,    0.00,    0.00,,,,,  195.53,   90.16,    0.00,    0.00,  285.69,   61.87,   19.02,    0.00,    0.00,,,,,   61.54,   19.14,    0.00,    0.00,,,,,   60.98,   18.61,    0.00,    0.00,,,,,   61.85,   18.87,    0.00,    0.00,,,,,  246.24,   75.64,    0.00,    0.00,  321.88, 5018.04,    0.00,    441.77,    165.80,      0.00,      0.00,  10591.59,    441.77,    165.80,    607.57
2026-01-14,18:01:05.794,   32.25,   16.75,    0.00,    0.00,,,,,   31.60,   16.14,    0.00,    0.00,,,,,   31.36,   15.94,    0.00,    0.00,,,,,   31.93,   16.47,    0.00,    0.00,,,,,  127.15,   65.30,    0.00,    0.00,  192.45,   59.57,   18.68,    0.00,    0.00,,,,,   59.09,   18.83,    0.00,    0.00,,,,,   58.61,   18.35,    0.00,    0.00,,,,,   59.67,   18.66,    0.00,    0.00,,,,,  236.94,   74.52,    0.00,    0.00,  311.46, 5175.51,    0.00,    364.09,    139.82,      0.00,      0.00,  10577.73,    364.09,    139.82,    503.91
2026-01-14,18:01:06.786,   43.32,   20.82,    0.00,    0.00,,,,,   42.65,   20.23,    0.00,    0.00,,,,,   42.44,   20.05,    0.00,    0.00,,,,,   42.94,   20.56,    0.00,    0.00,,,,,  171.35,   81.67,    0.00,    0.00,  253.02,   99.50,   27.27,    0.00,    0.00,,,,,   98.96,   27.39,    0.00,    0.00,,,,,   98.34,   26.76,    0.00,    0.00,,,,,   99.65,   27.18,    0.00,    0.00,,,,,  396.45,  108.59,    0.00,    0.00,  505.05, 5893.63,    0.00,    567.81,    190.26,      0.00,      0.00,  11097.66,    567.81,    190.26,    758.07
2026-01-14,18:01:07.787,  168.09,  110.12,    0.00,    0.00,,,,,  161.71,  103.63,    0.00,    0.00,,,,,  157.81,  100.67,    0.00,    0.00,,,,,  168.42,  110.32,    0.00,    0.00,,,,,  656.03,  424.74,    0.00,    0.00, 1080.76,  138.10,   55.26,    0.00,    0.00,,,,,  137.25,   54.48,    0.00,    0.00,,,,,  139.88,   57.42,    0.00,    0.00,,,,,  136.09,   52.20,    0.00,    0.00,,,,,  551.32,  219.36,    0.00,    0.00,  770.68, 6918.79,    0.00,   1207.35,    644.10,      0.00,      0.00,  12205.14,   1207.35,    644.10,   1851.45
2026-01-14,18:01:08.787,  245.43,  195.84,    0.00,    0.00,,,,,  225.10,  175.10,    0.00,    0.00,,,,,  216.93,  169.12,    0.00,    0.00,,,,,  245.13,  193.50,    0.00,    0.00,,,,,  932.59,  733.56,    0.00,    0.00, 1666.15,  244.59,  115.59,    0.00,    0.00,,,,,  246.39,  115.79,    0.00,    0.00,,,,,  254.17,  124.13,    0.00,    0.00,,,,,  239.34,  107.88,    0.00,    0.00,,,,,  984.49,  463.40,    0.00,    0.00, 1447.88, 4384.16,    0.00,   1917.08,   1196.96,      0.00,      0.00,   9698.15,   1917.08,   1196.96,   3114.04
2026-01-14,18:01:09.787,  261.09,  213.63,    0.00,    0.00,,,,,  240.96,  193.67,    0.00,    0.00,,,,,  232.68,  188.10,    0.00,    0.00,,,,,  260.60,  212.86,    0.00,    0.00,,,,,  995.33,  808.26,    0.00,    0.00, 1803.58,  205.19,  104.58,    0.00,    0.00,,,,,  214.43,  111.44,    0.00,    0.00,,,,,  216.84,  115.02,    0.00,    0.00,,,,,  198.02,   95.39,    0.00,    0.00,,,,,  834.47,  426.42,    0.00,    0.00, 1260.90, 1867.01,    0.00,   1829.80,   1234.68,      0.00,      0.00,   4044.37,   1829.80,   1234.68,   3064.48
2026-01-14,18:01:10.787,  243.13,  206.81,    0.00,    0.00,,,,,  224.08,  187.32,    0.00,    0.00,,,,,  214.89,  180.46,    0.00,    0.00,,,,,  243.43,  206.13,    0.00,    0.00,,,,,  925.53,  780.72,    0.00,    0.00, 1706.26,  211.20,  118.76,    0.00,    0.00,,,,,  206.02,  111.59,    0.00,    0.00,,,,,  211.44,  118.74,    0.00,    0.00,,,,,  200.13,  105.87,    0.00,    0.00,,,,,  828.78,  454.96,    0.00,    0.00, 1283.75, 1124.65,    0.00,   1754.31,   1235.69,      0.00,      0.00,   2413.30,   1754.31,   1235.69,   2990.00
2026-01-14,18:01:11.787,  238.37,  199.69,    0.00,    0.00,,,,,  220.88,  181.66,    0.00,    0.00,,,,,  211.34,  174.31,    0.00,    0.00,,,,,  238.36,  198.69,    0.00,    0.00,,,,,  908.96,  754.34,    0.00,    0.00, 1663.29,  285.68,  185.46,    0.00,    0.00,,,,,  282.63,  179.45,    0.00,    0.00,,,,,  288.84,  186.99,    0.00,    0.00,,,,,  274.73,  172.63,    0.00,    0.00,,,,, 1131.88,  724.52,    0.00,    0.00, 1856.40,  917.00,    0.00,   2040.83,   1478.86,      0.00,      0.00,   1714.65,   2040.83,   1478.86,   3519.69
2026-01-14,18:01:12.788,  238.04,  200.68,    0.00,    0.00,,,,,  221.82,  183.76,    0.00,    0.00,,,,,  211.87,  175.95,    0.00,    0.00,,,,,  239.77,  200.88,    0.00,    0.00,,,,,  911.51,  761.26,    0.00,    0.00, 1672.77,  195.27,  116.54,    0.00,    0.00,,,,,  190.70,  109.65,    0.00,    0.00,,,,,  198.62,  118.61,    0.00,    0.00,,,,,  184.37,  103.11,    0.00,    0.00,,,,,  768.96,  447.91,    0.00,    0.00, 1216.87, 1324.50,    0.00,   1680.47,   1209.17,      0.00,      0.00,   1920.55,   1680.47,   1209.17,   2889.64
2026-01-14,18:01:13.788,  234.41,  200.59,    0.00,    0.00,,,,,  217.71,  183.34,    0.00,    0.00,,,,,  207.36,  175.16,    0.00,    0.00,,,,,  235.23,  200.17,    0.00,    0.00,,,,,  894.70,  759.25,    0.00,    0.00, 1653.95,  194.22,  114.67,    0.00,    0.00,,,,,  189.67,  106.76,    0.00,    0.00,,,,,  196.64,  116.34,    0.00,    0.00,,,,,  184.09,  102.46,    0.00,    0.00,,,,,  764.62,  440.22,    0.00,    0.00, 1204.84, 1021.84,    0.00,   1659.32,   1199.48,      0.00,      0.00,   1276.87,   1659.32,   1199.48,   2858.80
2026-01-14,18:01:14.788,  250.27,  210.66,    0.00,    0.00,,,,,  229.26,  189.26,    0.00,    0.00,,,,,  219.54,  181.74,    0.00,    0.00,,,,,  249.31,  208.36,    0.00,    0.00,,,,,  948.39,  790.01,    0.00,    0.00, 1738.40,  194.64,  116.12,    0.00,    0.00,,,,,  189.31,  108.52,    0.00,    0.00,,,,,  197.26,  117.57,    0.00,    0.00,,,,,  183.31,  103.06,    0.00,    0.00,,,,,  764.52,  445.27,    0.00,    0.00, 1209.79, 1182.39,    0.00,   1712.90,   1235.29,      0.00,      0.00,   1442.99,   1712.90,   1235.29,   2948.19
2026-01-14,18:01:15.788,  237.15,  202.92,    0.00,    0.00,,,,,  217.97,  183.63,    0.00,    0.00,,,,,  208.71,  176.88,    0.00,    0.00,,,,,  236.04,  201.33,    0.00,    0.00,,,,,  899.87,  764.77,    0.00,    0.00, 1664.63,  227.25,  117.61,    0.00,    0.00,,,,,  231.72,  119.70,    0.00,    0.00,,,,,  235.96,  125.36,    0.00,    0.00,,,,,  218.56,  107.16,    0.00,    0.00,,,,,  913.50,  469.83,    0.00,    0.00, 1383.33, 4642.27,    0.00,   1813.37,   1234.59,      0.00,      0.00,   4838.59,   1813.37,   1234.59,   3047.96
2026-01-14,18:01:16.788,  243.67,  205.08,    0.00,    0.00,,,,,  225.63,  187.05,    0.00,    0.00,,,,,  218.03,  182.21,    0.00,    0.00,,,,,  242.07,  203.88,    0.00,    0.00,,,,,  929.40,  778.22,    0.00,    0.00, 1707.62,  397.52,  208.59,    0.00,    0.00,,,,,  402.29,  212.92,    0.00,    0.00,,,,,  405.30,  216.58,    0.00,    0.00,,,,,  391.74,  201.21,    0.00,    0.00,,,,, 1596.85,  839.30,    0.00,    0.00, 2436.15, 6431.13,    0.00,   2526.25,   1617.52,      0.00,      0.00,   9360.66,   2526.25,   1617.52,   4143.77
2026-01-14,18:01:17.789,  142.92,  115.45,    0.00,    0.00,,,,,  134.77,  106.75,    0.00,    0.00,,,,,  131.01,  104.10,    0.00,    0.00,,,,,  142.53,  114.64,    0.00,    0.00,,,,,  551.24,  440.95,    0.00,    0.00,  992.19,  140.74,   66.74,    0.00,    0.00,,,,,  141.84,   67.42,    0.00,    0.00,,,,,  142.99,   69.32,    0.00,    0.00,,,,,  137.13,   62.58,    0.00,    0.00,,,,,  562.71,  266.06,    0.00,    0.00,  828.77, 6700.13,    0.00,   1113.94,    707.01,      0.00,      0.00,  10625.73,   1113.94,    707.01,   1820.96
2026-01-14,18:01:18.788,   61.63,   28.76,    0.00,    0.00,,,,,   60.84,   28.07,    0.00,    0.00,,,,,   60.62,   27.83,    0.00,    0.00,,,,,   61.20,   28.41,    0.00,    0.00,,,,,  244.29,  113.07,    0.00,    0.00,  357.36,   58.38,   20.17,    0.00,    0.00,,,,,   58.45,   20.59,    0.00,    0.00,,,,,   57.93,   20.10,    0.00,    0.00,,,,,   58.12,   19.95,    0.00,    0.00,,,,,  232.88,   80.80,    0.00,    0.00,  313.68, 7397.37,    0.00,    477.17,    193.87,      0.00,      0.00,  11520.37,    477.17,    193.87,    671.04
2026-01-14,18:01:19.788,   49.82,   23.53,    0.00,    0.00,,,,,   49.09,   22.96,    0.00,    0.00,,,,,   48.92,   22.81,    0.00,    0.00,,,,,   49.53,   23.33,    0.00,    0.00,,,,,  197.36,   92.63,    0.00,    0.00,  289.99,   56.74,   18.55,    0.00,    0.00,,,,,   56.82,   18.99,    0.00,    0.00,,,,,   56.18,   18.47,    0.00,    0.00,,,,,   56.49,   18.30,    0.00,    0.00,,,,,  226.22,   74.31,    0.00,    0.00,  300.53, 6487.16,    0.00,    423.58,    166.94,      0.00,      0.00,   9765.46,    423.58,    166.94,    590.52
2026-01-14,18:01:20.788,   37.93,   18.93,    0.00,    0.00,,,,,   37.15,   18.31,    0.00,    0.00,,,,,   36.95,   18.08,    0.00,    0.00,,,,,   37.56,   18.63,    0.00,    0.00,,,,,  149.59,   73.95,    0.00,    0.00,  223.54,   53.61,   18.53,    0.00,    0.00,,,,,   53.78,   18.93,    0.00,    0.00,,,,,   53.01,   18.31,    0.00,    0.00,,,,,   53.50,   18.34,    0.00,    0.00,,,,,  213.91,   74.11,    0.00,    0.00,  288.01, 7118.36,    0.00,    363.49,    148.05,      0.00,      0.00,  10038.96,    363.49,    148.05,    511.55
2026-01-14,18:01:21.791,   34.72,   18.31,    0.00,    0.00,,,,,   34.02,   17.63,    0.00,    0.00,,,,,   33.73,   17.42,    0.00,    0.00,,,,,   34.39,   18.00,    0.00,    0.00,,,,,  136.85,   71.36,    0.00,    0.00,  208.21,  147.19,   25.59,    0.00,    0.00,,,,,  147.27,   26.09,    0.00,    0.00,,,,,  146.74,   25.41,    0.00,    0.00,,,,,  146.80,   25.39,    0.00,    0.00,,,,,  588.01,  102.47,    0.00,    0.00,  690.48, 6434.85,    0.00,    724.86,    173.84,      0.00,      0.00,  11061.08,    724.86,    173.84,    898.70
2026-01-14,18:01:22.788,  130.55,   71.56,    0.00,    0.00,,,,,  127.14,   68.18,    0.00,    0.00,,,,,  125.33,   66.54,    0.00,    0.00,,,,,  131.43,   72.69,    0.00,    0.00,,,,,  514.44,  278.97,    0.00,    0.00,  793.41,  116.40,   63.35,    0.00,    0.00,,,,,  117.27,   64.66,    0.00,    0.00,,,,,  117.27,   65.09,    0.00,    0.00,,,,,  115.15,   61.73,    0.00,    0.00,,,,,  466.09,  254.83,    0.00,    0.00,  720.92, 7493.53,    0.00,    980.53,    533.80,      0.00,      0.00,  11948.93,    980.53,    533.80,   1514.33
2026-01-14,18:01:23.788,  213.23,  173.21,    0.00,    0.00,,,,,  199.90,  160.23,    0.00,    0.00,,,,,  192.72,  153.24,    0.00,    0.00,,,,,  216.55,  176.92,    0.00,    0.00,,,,,  822.41,  663.59,    0.00,    0.00, 1486.00,  195.08,   95.77,    0.00,    0.00,,,,,  201.02,  102.15,    0.00,    0.00,,,,,  206.15,  108.33,    0.00,    0.00,,,,,  191.54,   90.43,    0.00,    0.00,,,,,  793.79,  396.68,    0.00,    0.00, 1190.47, 5301.33,    0.00,   1616.20,   1060.27,      0.00,      0.00,   8065.35,   1616.20,   1060.27,   2676.47
