,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,17:56:18.536,   44.16,   19.37,    0.00,    0.00,,,,,   43.30,   18.83,    0.00,    0.00,,,,,   43.13,   18.66,    0.00,    0.00,,,,,   43.99,   19.27,    0.00,    0.00,,,,,  174.59,   76.13,    0.00,    0.00,  250.72,   18.57,   13.40,    0.00,    0.00,,,,,   18.29,   13.17,    0.00,    0.00,,,,,   18.16,   13.01,    0.00,    0.00,,,,,   18.58,   13.45,    0.00,    0.00,,,,,   73.61,   53.03,    0.00,    0.00,  126.64,    3.75,    0.00,    248.20,    129.16,      0.00,      0.00,      2.67,    248.20,    129.16,    377.36
2026-01-14,17:56:19.536,  223.49,   25.08,    0.00,    0.00,,,,,  222.50,   24.42,    0.00,    0.00,,,,,  222.38,   24.23,    0.00,    0.00,,,,,  223.33,   25.01,    0.00,    0.00,,,,,  891.71,   98.74,    0.00,    0.00,  990.45,   25.35,   14.59,    0.00,    0.00,,,,,   25.33,   14.53,    0.00,    0.00,,,,,   25.07,   14.28,    0.00,    0.00,,,,,   25.39,   14.63,    0.00,    0.00,,,,,  101.13,   58.04,    0.00,    0.00,  159.17,    2.07,    0.00,    992.84,    156.78,      0.00,      0.00,      2.52,    992.84,    156.78,   1149.62
2026-01-14,17:56:20.537,  401.49,   86.79,    0.00,    0.00,,,,,  398.31,   84.05,    0.00,    0.00,,,,,  397.26,   83.01,    0.00,    0.00,,,,,  402.00,   87.47,    0.00,    0.00,,,,, 1599.06,  341.33,    0.00,    0.00, 1940.39,   41.88,   27.09,    0.00,    0.00,,,,,   41.00,   26.17,    0.00,    0.00,,,,,   41.12,   26.38,    0.00,    0.00,,,,,   40.89,   26.11,    0.00,    0.00,,,,,  164.89,  105.76,    0.00,    0.00,  270.64,    1.57,    0.00,   1763.95,    447.09,      0.00,      0.00,      1.78,   1763.95,    447.09,   2211.03
2026-01-14,17:56:21.537,  466.83,  316.75,    0.00,    0.00,,,,,  453.05,  303.98,    0.00,    0.00,,,,,  441.40,  292.91,    0.00,    0.00,,,,,  469.04,  320.49,    0.00,    0.00,,,,, 1830.32, 1234.13,    0.00,    0.00, 3064.45,  161.24,   99.28,    0.00,    0.00,,,,,  156.27,   93.30,    0.00,    0.00,,,,,  161.16,   98.66,    0.00,    0.00,,,,,  153.70,   90.72,    0.00,    0.00,,,,,  632.37,  381.97,    0.00,    0.00, 1014.34,    0.48,    0.00,   2462.69,   1616.09,      0.00,      0.00,      2.66,   2462.69,   1616.09,   4078.78
2026-01-14,17:56:22.538,  243.58,  206.20,    0.00,    0.00,,,,,  229.29,  193.06,    0.00,    0.00,,,,,  217.18,  182.06,    0.00,    0.00,,,,,  245.46,  209.12,    0.00,    0.00,,,,,  935.51,  790.44,    0.00,    0.00, 1725.96,  166.80,  105.08,    0.00,    0.00,,,,,  163.74,  100.05,    0.00,    0.00,,,,,  168.17,  105.26,    0.00,    0.00,,,,,  158.56,   95.79,    0.00,    0.00,,,,,  657.26,  406.18,    0.00,    0.00, 1063.44,    0.19,    0.00,   1592.78,   1196.62,      0.00,      0.00,      2.16,   1592.78,   1196.62,   2789.40
2026-01-14,17:56:23.538,  251.83,  206.97,    0.00,    0.00,,,,,  239.81,  196.61,    0.00,    0.00,,,,,  227.07,  184.75,    0.00,    0.00,,,,,  255.28,  211.46,    0.00,    0.00,,,,,  974.00,  799.79,    0.00,    0.00, 1773.78,  177.56,  108.37,    0.00,    0.00,,,,,  175.63,  104.34,    0.00,    0.00,,,,,  180.75,  110.13,    0.00,    0.00,,,,,  167.63,   97.38,    0.00,    0.00,,,,,  701.56,  420.22,    0.00,    0.00, 1121.78,    0.27,    0.00,   1675.56,   1220.01,      0.00,      0.00,      2.84,   1675.56,   1220.01,   2895.57
2026-01-14,17:56:24.537,  239.66,  204.20,    0.00,    0.00,,,,,  226.53,  192.26,    0.00,    0.00,,,,,  214.26,  181.01,    0.00,    0.00,,,,,  242.15,  207.73,    0.00,    0.00,,,,,  922.59,  785.21,    0.00,    0.00, 1707.80,  168.79,  104.89,    0.00,    0.00,,,,,  165.45,  100.10,    0.00,    0.00,,,,,  171.49,  106.65,    0.00,    0.00,,,,,  158.97,   94.66,    0.00,    0.00,,,,,  664.70,  406.30,    0.00,    0.00, 1071.00,    0.24,    0.00,   1587.30,   1191.50,      0.00,      0.00,      3.12,   1587.30,   1191.50,   2778.80
2026-01-14,17:56:25.538,  249.45,  206.92,    0.00,    0.00,,,,,  232.62,  191.37,    0.00,    0.00,,,,,  220.61,  180.43,    0.00,    0.00,,,,,  251.34,  209.88,    0.00,    0.00,,,,,  954.01,  788.60,    0.00,    0.00, 1742.61,  164.04,  106.15,    0.00,    0.00,,,,,  156.49,   97.41,    0.00,    0.00,,,,,  163.09,  104.48,    0.00,    0.00,,,,,  155.76,   95.96,    0.00,    0.00,,,,,  639.38,  404.00,    0.00,    0.00, 1043.38,    0.29,    0.00,   1593.39,   1192.60,      0.00,      0.00,      3.20,   1593.39,   1192.60,   2785.99
2026-01-14,17:56:26.538,  230.68,  201.38,    0.00,    0.00,,,,,  216.58,  188.76,    0.00,    0.00,,,,,  204.38,  177.28,    0.00,    0.00,,,,,  232.41,  204.21,    0.00,    0.00,,,,,  884.05,  771.64,    0.00,    0.00, 1655.68,  188.77,  111.66,    0.00,    0.00,,,,,  181.49,  104.64,    0.00,    0.00,,,,,  189.03,  111.38,    0.00,    0.00,,,,,  178.26,  100.88,    0.00,    0.00,,,,,  737.55,  428.57,    0.00,    0.00, 1166.13,   19.64,    0.00,   1621.60,   1200.21,      0.00,      0.00,     36.16,   1621.60,   1200.21,   2821.81
2026-01-14,17:56:27.538,  250.76,  213.15,    0.00,    0.00,,,,,  232.61,  196.42,    0.00,    0.00,,,,,  220.71,  185.68,    0.00,    0.00,,,,,  249.82,  213.40,    0.00,    0.00,,,,,  953.89,  808.65,    0.00,    0.00, 1762.54,  168.84,   99.97,    0.00,    0.00,,,,,  175.55,  105.46,    0.00,    0.00,,,,,  178.28,  108.32,    0.00,    0.00,,,,,  163.56,   93.59,    0.00,    0.00,,,,,  686.23,  407.33,    0.00,    0.00, 1093.56,    0.43,    0.00,   1640.12,   1215.98,      0.00,      0.00,      3.31,   1640.12,   1215.98,   2856.10
2026-01-14,17:56:28.538,  238.24,  206.28,    0.00,    0.00,,,,,  222.55,  191.73,    0.00,    0.00,,,,,  209.73,  179.95,    0.00,    0.00,,,,,  238.28,  207.60,    0.00,    0.00,,,,,  908.79,  785.55,    0.00,    0.00, 1694.34,  180.62,  110.58,    0.00,    0.00,,,,,  174.42,  104.16,    0.00,    0.00,,,,,  179.29,  109.03,    0.00,    0.00,,,,,  170.43,   99.36,    0.00,    0.00,,,,,  704.77,  423.14,    0.00,    0.00, 1127.90,    0.24,    0.00,   1613.56,   1208.68,      0.00,      0.00,      2.56,   1613.56,   1208.68,   2822.24
2026-01-14,17:56:29.539,  258.12,  209.37,    0.00,    0.00,,,,,  237.12,  190.15,    0.00,    0.00,,,,,  225.68,  179.61,    0.00,    0.00,,,,,  259.67,  212.36,    0.00,    0.00,,,,,  980.60,  791.49,    0.00,    0.00, 1772.09,  176.17,  107.38,    0.00,    0.00,,,,,  179.52,  109.55,    0.00,    0.00,,,,,  183.99,  114.05,    0.00,    0.00,,,,,  169.08,   99.08,    0.00,    0.00,,,,,  708.76,  430.07,    0.00,    0.00, 1138.83,    0.28,    0.00,   1689.36,   1221.56,      0.00,      0.00,      2.64,   1689.36,   1221.56,   2910.92
2026-01-14,17:56:30.538,  196.22,  167.06,    0.00,    0.00,,,,,  178.76,  151.60,    0.00,    0.00,,,,,  169.88,  142.54,    0.00,    0.00,,,,,  195.64,  167.62,    0.00,    0.00,,,,,  740.51,  628.81,    0.00,    0.00, 1369.32,  122.95,   74.61,    0.00,    0.00,,,,,  124.85,   75.50,    0.00,    0.00,,,,,  127.74,   78.31,    0.00,    0.00,,,,,  117.18,   68.05,    0.00,    0.00,,,,,  492.72,  296.47,    0.00,    0.00,  789.19,    0.16,    0.00,   1233.22,    925.29,      0.00,      0.00,      2.21,   1233.22,    925.29,   2158.51
2026-01-14,17:56:31.539,   55.10,   26.00,    0.00,    0.00,,,,,   54.27,   25.41,    0.00,    0.00,,,,,   54.19,   25.23,    0.00,    0.00,,,,,   55.04,   25.96,    0.00,    0.00,,,,,  218.60,  102.59,    0.00,    0.00,  321.20,   18.16,   13.98,    0.00,    0.00,,,,,   18.34,   14.21,    0.00,    0.00,,,,,   18.13,   13.98,    0.00,    0.00,,,,,   18.24,   14.10,    0.00,    0.00,,,,,   72.87,   56.27,    0.00,    0.00,  129.14,    0.10,    0.00,    291.47,    158.86,      0.00,      0.00,      2.02,    291.47,    158.86,    450.33
2026-01-14,17:56:32.539,   32.92,   16.69,    0.00,    0.00,,,,,   32.25,   16.17,    0.00,    0.00,,,,,   32.10,   16.01,    0.00,    0.00,,,,,   32.91,   16.66,    0.00,    0.00,,,,,  130.18,   65.53,    0.00,    0.00,  195.71,   19.83,   13.68,    0.00,    0.00,,,,,   20.06,   13.89,    0.00,    0.00,,,,,   19.83,   13.65,    0.00,    0.00,,,,,   19.88,   13.76,    0.00,    0.00,,,,,   79.59,   54.98,    0.00,    0.00,  134.56,    0.11,    0.00,    209.76,    120.51,      0.00,      0.00,      1.85,    209.76,    120.51,    330.27
2026-01-14,17:56:33.539,   52.74,   26.32,    0.00,    0.00,,,,,   51.95,   25.77,    0.00,    0.00,,,,,   51.82,   25.63,    0.00,    0.00,,,,,   52.72,   26.31,    0.00,    0.00,,,,,  209.24,  104.03,    0.00,    0.00,  313.27,   20.75,   13.96,    0.00,    0.00,,,,,   20.89,   14.15,    0.00,    0.00,,,,,   20.61,   13.88,    0.00,    0.00,,,,,   20.83,   14.05,    0.00,    0.00,,,,,   83.09,   56.04,    0.00,    0.00,  139.13,    0.09,    0.00,    292.32,    160.07,      0.00,      0.00,      2.83,    292.32,    160.07,    452.40
2026-01-14,17:56:34.539,   30.22,   16.28,    0.00,    0.00,,,,,   29.58,   15.80,    0.00,    0.00,,,,,   29.50,   15.68,    0.00,    0.00,,,,,   30.21,   16.29,    0.00,    0.00,,,,,  119.51,   64.05,    0.00,    0.00,  183.56,   18.19,   13.43,    0.00,    0.00,,,,,   18.30,   13.55,    0.00,    0.00,,,,,   18.09,   13.33,    0.00,    0.00,,,,,   18.18,   13.44,    0.00,    0.00,,,,,   72.77,   53.75,    0.00,    0.00,  126.53,    0.06,    0.00,    192.28,    117.80,      0.00,      0.00,      2.49,    192.28,    117.80,    310.08
2026-01-14,17:56:35.539,   41.17,   20.37,    0.00,    0.00,,,,,   40.51,   19.84,    0.00,    0.00,,,,,   40.40,   19.71,    0.00,    0.00,,,,,   41.07,   20.29,    0.00,    0.00,,,,,  163.15,   80.22,    0.00,    0.00,  243.37,   14.89,   12.75,    0.00,    0.00,,,,,   14.91,   12.80,    0.00,    0.00,,,,,   14.69,   12.61,    0.00,    0.00,,,,,   14.90,   12.76,    0.00,    0.00,,,,,   59.39,   50.91,    0.00,    0.00,  110.30,    0.05,    0.00,    222.54,    131.13,      0.00,      0.00,      2.44,    222.54,    131.13,    353.67
